Carimbo de data/hora,Quote,Author
2021/12/15 23:55:06,Our target is to compete with Ferrari and Mercedes.,Christian Horner
2021/12/15 23:55:07,"I am great believer that, if you put your mind to anything, you can achieve anything.",Christian Horner
2021/12/15 23:55:08,"If the racing series does not exist for a year, then it disappears in its entirety. Teams that have been operating very close to the limit just wouldn't survive. They rely on racing to generate income and to fulfill their obligations to the promoter.",Christian Horner
2021/12/15 23:55:10,I did a deal with my parents to take a year out before university at the end of 1992 to try and forge a career in motor sport. I still haven't gone. I left school at 18 and that was it.,Christian Horner
2021/12/15 23:55:11,It's always dangerous quoting numbers and expectations.,Christian Horner
2021/12/15 23:55:12,The prospect of being able to run a race behind closed doors is absolutely feasible.,Christian Horner
2021/12/15 23:55:13,I'm very much a people person.,Christian Horner
2021/12/15 23:55:14,"I never struggle for motivation, that's for sure. Motivation is something that burns within.",Christian Horner
2021/12/15 23:55:15,"I think F1, ultimately, is man and machine at its absolute limit. It is modern day chariot racing.",Christian Horner
2021/12/15 23:55:17,"You've got different governments and manufacturers saying, 'Oh, we'll be electric and autonomous by 2030 or whatever.' In my view Formula One is at a crossroads. What is its purpose? We have Formula E, and a lot of manufacturers are morphing into that area. But the emotion, the entertainment, the excitement of those cars just isn't there.",Christian Horner
2021/12/15 23:55:18,"The number one driver in this team is the one who is ahead on the track, the rule is simple.",Christian Horner
2021/12/15 23:55:19,"Formula 1 need to have a good look at itself. As a show, I think we need to put on a better show for the fans.",Christian Horner
2021/12/15 23:55:20,I think it's a loss of energy to be worrying about other people's issues.,Christian Horner
2021/12/15 23:55:21,"Our priority as a team is to finish first and second, irrelevant of the order.",Christian Horner
2021/12/15 23:55:22,Twenty races is a tough season. It's a long year.,Christian Horner
2021/12/15 23:55:23,"There is always going to be competition from other countries and different venues who want to host a race, but the British GP is a must have.",Christian Horner
2021/12/15 23:55:24,"I've always felt that age is just a number - it's not how old or how young you are, it's how you conduct yourself.",Christian Horner
2021/12/15 23:55:25,"As far as I'm concerned, I enjoy what I do, I enjoy the competition, working with a group of people to get the best out of them.",Christian Horner
2021/12/15 23:55:26,"When you win a Grand Prix, it's the culmination of everything coming together. Not just trackside, but behind the scenes.",Christian Horner
2021/12/15 23:55:27,"I was 25 when I stopped racing, I loved the teamwork and I wanted to apply what I knew about it into building and running a team.",Christian Horner
2021/12/15 23:55:29,"We have a very good relationship with Renault. They treat us with absolute parity to the works team, and there is a very good collaboration between Renault engineers and Red Bull Racing engineers.",Christian Horner
2021/12/15 23:55:30,"You can window-dress and promote a movie as much as you like but if the movie hasn't got substance and isn't an exciting movie, people won't watch it.",Christian Horner
2021/12/15 23:55:31,"The cap is a discussion about competitiveness, not about money. It's about trying to bring the top teams down to a level where the midfield teams feel they can compete. The reality is that whatever the level of spend there will always be teams that run at the front and teams that run at the back.",Christian Horner
2021/12/15 23:55:32,I would put my money on both my drivers to win if it came down a streetfight.,Christian Horner
2021/12/15 23:55:33,The main reason for our achievements is teamwork. It's quite simply the group of people that are here at Red Bull Racing and Red Bull Technology working as one unit.,Christian Horner
2021/12/15 23:55:35,When you don't experience something for a long time you realize how much you love it and how much you miss it.,Christian Horner
2021/12/15 23:55:36,I think winning becomes addictive.,Christian Horner
2021/12/15 23:55:37,Red Bull has invested a huge amount in youth and should be commended.,Christian Horner
2021/12/15 23:55:38,"When I started there was Frank Williams, Flavio Briatore, Ron Dennis, Eddie Jordan and Peter Sauber round the table. These were entrepreneurial team owners, mavericks in some respects.",Christian Horner
2021/12/15 23:55:40,We do the best we can and the great thing about this sport is every two weeks you know whether it is good enough or not.,Christian Horner
2021/12/15 23:55:41,My focus has always been very much on what we're doing at Red Bull. We can't control what others do. It's not our business.,Christian Horner
2021/12/15 23:55:42,It is unnatural for drivers and team members to be sitting on their hands when we would usually be racing.,Christian Horner
2021/12/15 23:55:43,Sport is escapism. Sport is a release.,Christian Horner
2021/12/15 23:55:44,"Winning is very addictive, that's why it's very hard when suddenly - boom - you are not the favorites any more.",Christian Horner
2021/12/15 23:55:45,"The competitor within craves to get going, to get racing.",Christian Horner
2021/12/15 23:55:46,F1 is a very strong business and it's got enormous heritage.,Christian Horner
2021/12/15 23:55:48,"It's a competitive business and obviously a lot of money is involved in the sport and the regulators sometimes have difficult decisions to make, but hopefully for the benefit of Formula 1 and all the fans across the world, we can move forwards into 2008 with all the focus on the race track rather than in the courtroom.",Christian Horner
2021/12/15 23:55:49,"The Red Bull Ring is a ready-made facility, it can be ready in a very short period of time to fit the FIA's criteria.",Christian Horner
2021/12/15 23:55:50,Drivers are not good at having nothing to do.,Christian Horner
2021/12/15 23:55:52,"Personally, I would go back to V12s, which make a tremendous noise, and have open cockpits and make the drivers heroes again.",Christian Horner
2021/12/15 23:55:53,Mercedes and Ferrari are working as one team these days. Sometimes it is difficult to tell which is which.,Christian Horner
2021/12/15 23:55:54,"As has been the case with Sebastian Vettel, Daniil Kvyat, Daniel Ricciardo, Max Verstappen, we're always going to draw upon the talent pool we have.",Christian Horner
2021/12/15 23:55:55,"We have a very long-standing relationship with Renault, we've won a lot of races with them.",Christian Horner
2021/12/15 23:55:57,"What we expect from our drivers, as team mates, is that they show respect for each other and allow one another enough room on the race track.",Christian Horner
2021/12/15 23:55:56,"The great thing about Daniel Ricciardo is you can't not like him, he's got a big smile, he loves what he does, he's a great personality.",Christian Horner
2021/12/15 23:55:58,The roll out of a new car is always filled with great anticipation; it's almost like going back to school for a new school year.,Christian Horner
2021/12/15 23:55:59,"The costs in F1 are extremely high, it is down to the regulators to control those costs through having stable regulations, every time you change the rules, there is a huge cost involved.",Christian Horner
2021/12/15 23:56:00,I've grown up in motorsport since I was 12 or 13 years of age; I've never been on a management training course.,Christian Horner
2021/12/15 23:56:01,"We're very clear in the race that priority will be given to the lead car and more risk will be taken with the tail car. Sometimes that will work out, sometimes it won't, but it's very clear going into the event that those are the rules of engagement.",Christian Horner
2021/12/15 23:56:03,"I was always fascinated by speed... My father was always an enthusiast and once I found a passion in racing, I had something in common with him, so from my childhood onwards we spent a lot of time going to karting tracks and racing in the various categories.",Christian Horner
